identifier,translation,other-identifier,author-name,num-authors,author-gender,author-nationality,book-title,publ-first,publ-edition,publ-ref,publ-decade,publisher,collection,subgenre,type,ISBN,status,read,Bemerkungen,protagonists,narration,setting-type,setting-place,setting-time,translator(s),title-original,publ-original,Startkorpus,Duplikat prüfen
LaPlante_Suspect,yes,,"La Plante, Lynda",1,female,,Suspect numéro un,,1995,1995,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2624-7,tei,,,,,,,,,,,,
LeBussy_Rork,no,,"Le Bussy, Alain",1,male,BEL,Rork des plaines,,1995,1995,1990s,Fleuve Noir,Métal,scifi,populaire,2-265-05117-9,tei,,,,,,,,,,,,
Lee_Coeur,yes,,"Lee, Rachel",1,female,,Au coeur du tonnerre,,1995,1995,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16032-3,tei,no,sentimental/fantasy,,,,,,,,,,
Manotti_Sombre,no,rv0522,"Manotti, Dominique",1,female,FRA,Sombre Sentier,1995,,1995,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
McKenna_Hangar,yes,,"McKenna, Lindsay",1,female,,Hangar 13,,1995,1995,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16045-5,tei,no,sentimental/fantasy,,,,,,,,,,
Nathan_Dieu,no,,"Nathan, Tobie",1,male,,Dieu-Dope,1995,1997,1995,1990s,Rivages,Rivages/Noir,policier,populaire,2-7436-0200-7,tei,,,,,,,,,,,,
Nothomb_Catilinaires,no,rv0798,"Nothomb, Amélie",1,female,BEL,Les Catilinaires,1995,1995,1995,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,autodiegetic,,,,,,,,
Padgett_Enfant,yes,,"Padgett, Abigail",1,female,,L'Enfant du silence,,1995,1995,1990s,Rivages,Rivages/Noir,policier,populaire,2-86930-887-6,tei,,,,,,,,"Bondil, Danièle / Bondil, Pierre",Child of Silence,1993,,
Pennac_Monsieur,no,rv0678,"Pennac, Daniel",1,male,FRA,Malaussene 4 Monsieur M,1995,,1995,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Pouy_Petite,no,rv1081,"Pouy, Jean-Bernard",1,male,FRA,Le Petite Écuyère a cafté,1995,,1995,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,"<gap/>-tags zu <p/> geändert, da diese im Schema nicht erlaubt sind",,,,,,,,,,
Pozzessere_Cavalier,yes,,"Pozzessere, Heather Graham",1,female,USA,Le cavalier de l'orage,,1995,1995,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16051-X,tei,no,sentimental/fantasy,,,,,,"Reignier, Pierre-Francois",The last cavalier,,,
Rolin_Zones,no,,"Rolin, Jean",1,male,,Zones,,1995,1995,1990s,Gallimard,Collection Blanche,blanche,blanche,2-07-074128-1,tei,,Kapitel nicht erkannt,,,,,,,,,,
Sarraute_Portrait,no,,"Sarraute, Nathalie",1,female,,Portrait d'un inconnu,,1995,1995,1990s,Gallimard,Collection Folio,blanche,blanche,2-07-036942-0,tei,no,"Kapitel nicht erkannt, da keine Kapitelzahlen im Text; direkte Rede nicht erkannt",,,,,,,,,,
Shayne_Allies,yes,,"Shayne, Maggie",1,female,,Les alliés de l'ombre,,1995,1995,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16044-7,tei,no,sentimental/fantasy,,,,,,,Twilight illusions,,,
StevensA_Amant,yes,,"Stevens, Amanda",1,female,,Un amant diabolique,,1995,1995,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16050-1,tei,no,sentimental/fantasy,,,,,,,,,,
Toombs_Fantome,yes,,"Toombs, Jane ",1,female,,Le fantôme de la dame en blanc,,1995,1995,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16047-1,tei,no,sentimental/fantasy,,,,,,,The woman in white,,,
Vargas_Debout,no,rv1185,"Vargas, Fred",1,female,FRA,Debout les Morts,1995,,1995,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Williams_Appel,yes,,"Williams, Ann",1,female,,L'appel du futur,,1995,1995,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16049-8,tei,no,sentimental/fantasy,,heterodiegetic,,,future,,Sam's World,,,
Ayerdhal_Geneses,,,Ayerdhal,10,,,Genèses,,1996,1996,1990s,J'ai lu,,scifi,populaire,2-290-04279-X,tei,,Sammlung von Kurzgeschichten,,,,,,,,,,
Barr_Empreinte,yes,,"Barr, Nevada",1,female,USA,L'empreinte du fauve,,1996,1996,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2685-9,tei,,,,,,,,,Track of the cat,,,
Beeding_Diner,yes,,"Beeding, Francis",1,female,GBR,Un dîner d'anniversaire,,1996,1996,1990s,Rivages,Rivages/Mystère,policier,populaire,2-7436-0003-9,tei,,,,,,,,"Vernay, Perrine",Murder Intended,1932,,
Belfiore_Maitre,no,,"Belfiore, Robert ",1,male,FRA,Le maître de Juvenfa,,1996,1996,1990s,Hachette,Vertige science-fiction,scifi,populaire,2-01-209597-6,tei,,,,,,,,,,,,
Canal_Malediction,no,,"Canal, Richard",1,male,FRA,La Malédiction de l'éphémère,1996,1996,1996,1990s,J'ai lu,Science-fiction,scifi,populaire,2-277-24156-3,tei,,,,,,,,,,,,
Card_Enfants,yes,,"Card, Orson Scott",1,male,USA,Les enfants de l'esprit,1996,2000,1996,1990s,J’ai lu,J'ai lu,scifi,populaire,2-290-30348-8,tei,,,,,,,,,,,,
Cosse_Coin,no,,"Cossé, Laurence",1,male,FRA,Le coin du voile,,1996,1996,1990s,Gallimard,Folio,blanche,blanche,2-07-040540-0,tei,,Kapitel nicht erkannt,,,,,,,,,,
Cross_Mort,yes,,"Cross, Amanda",1,female,USA,Une mort si douce,1996,1998,1996,1990s,Rivages,Rivages/Mystère,policier,populaire,2-7436-0402-6,tei,,,,,,,,"Cheval, Catherine","Sweet Death, Kind Death",1983,,
Daeninckx_Nazis,no,rv1018,"Daeninckx, Didier",1,male,FRA,Nazis dans le Métro,1996,,1996,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
delCastillo_Rue,no,,"del Castillo, Michel",1,male,FRA,Rue des Archives,,1996,1996,1990s,Gallimard,Collection Folio,blanche,blanche,2-07-039494-8,tei,no,,,,,,,,,,,
Dessaint_Bouche,no,,"Dessaint, Pascal",1,male,FRA,Bouche d'ombre,,1996,1996,1990s,Rivages,Rivages/Noir,policier,populaire,2-7436-0121-3,tei,,,,,,,,,,,,
Flanders_Nuit,yes,,"Flanders, Rebecca",1,female,,Nuit de pleine lune,,1996,1996,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16065-X,tei,no,sentimental/fantasy,,,,,,,,,,
Flanders_Trafiquants,yes,,"Flanders, Rebecca ",1,female,,Les trafiquants de rêve,,1996,1996,1990s,Harlequin,Suspense,policier,populaire,2-280-16665-8,tei,,,,,,,,(unknown),Easy Access,,,
Germain_Eclats,no,,"Germain, Sylvie",1,female,,Éclats de sel,,1996,1996,1990s,Gallimard,Collection Blanche,blanche,blanche,2-07-074260-8,tei,,,,,,,,,,,,
Izzo_Chourmo,no,rv1270,"Izzo, Jean-Claude",1,male,FRA,Chourmo,1996,,1996,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Japp_Femelle,no,,"Japp, Andrea H.",1,female,,La femelle de l'espèce,,1996,1996,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2513-8,tei,,,,,,,,,,,,
Jardin_Fanfan,no,,"Jardin, Alexandre",1,male,FRA,Fanfan,,1996,1996,1990s,Gallimard,Folio,blanche,blanche,2-07-038513-2,tei,,"keine Kapitelüberschriften, deswegen Kapitel nicht erkannt",,,,,,,,,,
Lambert_Nuit,no,,"Lambert, Christophe",1,male,FRA,La nuit des mutants,,1996,1996,1990s,Hachette,Science-fiction,scifi,populaire,2-01-209646-8,tei,,,,,,,,,,,,
LeBussy_Djamol,no,,"Le Bussy, Alain ",1,male,BEL,Djamol de Kîv,,1996,1996,1990s,Fleuve Noir,Métal,scifi,populaire,2-265-05925-0,tei,,,,,,,,,,,,
LeBussy_Jana,no,,"Le Bussy, Alain",1,male,BEL,Jana des couloirs,,1996,1996,1990s,Fleuve Noir,Métal,scifi,populaire,2-265-05919-6,tei,,,,,,,,,,,,
Lemaire_Peur,no,,"Lemaire, Jean-Francois",1,male,,Peur sur l'asile,,1996,1996,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2675-1,tei,,,,,,,,,,,,
Manchette_Princesse,no,rv1075,"Manchette, Jean-Patrick",1,male,FRA,La Princesse de Sang,1996,,1996,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
MartinigolGrousset_Enfant,no,,"Martinigol, Danielle / Grousset, Alain",2,male,FRA,L'Enfant-mémoire,,1996,1996,1990s,Hachette,Vertige science-fiction,scifi,populaire,2-01-209594-1,tei,,Probleme beim OCR,,,,,,,,,,
Modiano_Loin,no,rv0231,"Modiano, Patrick",1,male,FRA,Du Plus Loin de l'Oubli,1996,,1996,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Nothomb_Peplum,no,rv0795,"Nothomb, Amélie",1,female,BEL,Peplum,1996,,1996,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pace_Mystere,yes,,"Pace, Laurel",1,male,,Le mystère Borodine,,1996,1996,1990s,Harlequin,Suspense,policier,populaire,2-280-16671-2,tei,,,,,,,,"Lamorlette, Marie-José",Broken lullaby,,,
Pecherot_Tiurai,no,rv0551,"Pécherot, Patrick",1,male,FRA,Tiurai,1996,,1996,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pelot_Messager,no,,"Pelot, Pierre",1,male,FRA,Messager des tempêtes lointaines ,,1996,1996,1990s,Denoël,Présence du futur,scifi,populaire,2.207.30567.8 ,tei,,,,,,,,,,,,
Pennac_Chretiens,no,rv0674,"Pennac, Daniel",1,male,FRA,Malaussene 5 Chretiens Maures,1996,,1996,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Queneau_Pierrot,no,,"Queneau, Raymond",1,male,,Pierrot mon ami,,1996,1996,1990s,Gallimard,Collection Folio,blanche,blanche,2-07-036226-4,tei,no,"Seiten 64,65, 208, 209 fehlen",,,,,,,,,,
Rodgers_Assassin,yes,,"Rodgers, M.J.",1,female,,L'assassin sans visage,,1996,1996,1990s,Harlequin,Suspense,policier,populaire,2-280-16670-4,tei,,,,,,,,,Dead ringer,,,
Rosemoor_Pari,yes,,"Rosemoor, Patricia",1,female,,Pari sur la vie,,1996,1996,1990s,Harlequin,Suspense,policier,populaire,2-280-16675-5,tei,,,,,,,,,Dead heat,,,
Shayne_Voyageur,yes,,"Shayne, Maggie",1,female,,Le voyageur du temps,,1996,1996,1990s,Harlequin,Sixième Sens,sentimental,populaire,2-280-16068-4,tei,no,sentimental/fantasy,,,,,,,Miranda's viking,,,
Silverwood_Maison,yes,,"Silverwood, Jane",1,female,,La maison de l'angoisse,,1996,1996,1990s,Harlequin,Suspense,policier,populaire,2-280-16668-2,tei,,,,,,,,,,,,
Simon_Prochain,no,,"Simon, Yves",1,male,FRA,Le prochain amour,,1996,1996,1990s,Grasset,,blanche,blanche,2-246-50291-8,tei,,Teile und Kapitel; Kapitel nicht durchgehend erkannt,,,,,,,,,,
Tessarech_Machine,no,,"Tessarech, Bruno",1,male,,La machine à écrire,,1996,1996,1990s,Gallimard,Folio,blanche,blanche,2-07-041232-6,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Vargas_Armee,no,rv1093,"Vargas, Fred",1,female,FRA,L'Armée Furieuse,1996,,1996,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Vargas_Cercles,no,rv1186,"Vargas, Fred",1,female,FRA,L'Homme aux Cercles Bleus,1996,,1996,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,in <head> * statt Überschriften; sind dies wirklich die Kapitel?,,,,,,,,,,
Vargas_Peu,no,rv1188,"Vargas, Fred",1,female,FRA,Un Peu Plus Loin sur la droite,1996,,1996,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,Kapitel(überschrift) 27 fehlt,,,,,,,,,,
Veinstein_Accordeur,no,,"Veinstein, Alain",1,male,FRA,L'accordeur,,1996,1996,1990s, ,Folio,blanche,blanche,2-07-040215-0,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Wagner_Balle,no,,"Wagner, Roland C.",1,male,FRA,La Balle du néant : suivi de Les ravisseurs quantiques (Les futurs mystères de Paris),,1996,1996,1990s,Fleuve Noir,Les futurs mystères de Paris,scifi,populaire,2-265-06742-3,tei,,,,,,,,,,,,
Wagner_Ravisseurs,no,,"Wagner, Roland C.",1,male,FRA,Les ravisseurs quantiques,,1996,1996,1990s,Fleuve Noir,Les futurs mystères de Paris,scifi,populaire,,tei,,"keine Metadaten in der gescannten Version, nur Text",,,,,,,,,,
WeiWei_Couleur,no,,Wei-Wei,1,female,,La Couleur du bonheur,,1996,1996,1990s,Points,(unknown),blanche,blanche,978-2-7578-1753-7,ocr,no,,,,,,,,,,,
Andrevon_Gandahar,no,,"Andrevon, Jean-Pierre ",1,male,FRA,Gandahar et l’oiseau-monde,,1997,1997,1990s,Hachette,Vertige science-fiction,scifi,populaire,2-01-209634-4,tei,,,,,,,,,,,,
Barr_Feu,yes,,"Barr, Nevada",1,female,USA,Le feu du ciel,,1997,1997,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2755-3,tei,,Kapitel 1 - 9 nicht erkannt,,,,,,,Firestorm,,,
Blanchot_Thomas,no,,"Blanchot, Maurice",1,male,FRA,Thomas l'Obscur,,1997,1997,1990s,Gallimard,Collection l'imaginaire,blanche,blanche,2-07-072548-0,tei,yes,,,,,,,,,,,
Bon_Autoroute,no,rv0202,"Bon, François",1,male,FRA,Autoroute,1997,,1997,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Calvez_Planete,no,,"Calvez, Jean-Michel",1,male,FRA,Planète des vents,,1997,1997,1990s,Fleuve Noir,SF space,scifi,populaire,2-265 06255.3,tei,,,,,,,,,,,,
ClarinardOlliver_Ombre,no,,"Ollivier Mikael / Clarinard, Raymond ",2,male,FRA,L'ombre de Mars ,1997,1997,1997,1990s,Fleuve noir,SF space,scifi,populaire,2-265-06183-2,tei,,,,,,,,,,,,
Cross_Smiley,yes,,"Cross, Amanda",1,female,USA,Sur les pas de Smiley,1997,1999,1997,1990s,Rivages,Rivages/Mystère,policier,populaire,2-7436-0564-2,tei,,,,,,,,"Faure-Geors, Corinne",An Imperfect Spy,1995,,
Daeninckx_Mort,no,rv1017,"Daeninckx, Didier",1,male,FRA,Mort au Premier Tour,1997,,1997,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,in je einem <head>-tag Zahl und Kapitelüberschrift,,,,,,,,,,
Eustis_Homme,yes,,"Eustis, Helen",1,female,USA,L'homme horizontal,,1997,1997,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2743-X,tei,,Kapitel nicht erkannt,,,,,,,,,,
Fasquelle_Chant,no,,"Fasquelle, Solange",1,female,FRA,Le chant des hérissons,,1997,1997,1990s,Grasset,,blanche,blanche,2-246-51861-X,tei,,,,,,,,,,,,
Freeman_Trio,yes,,"Freeman, Austin",1,male,,Un trio tragique,,1997,1997,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2828-2,tei,,,,,,,,,,,,
Genefort_Sang,no,,"Genefort, Laurent ",1,male,FRA,Le sang des immortels,,1997,1997,1990s,Fleuve noir,SF space,scifi,populaire,2-265-06245-6,tei,,,,,,,,,,,,
Gerritsen_Mariee,yes,,"Gerritsen, Tess",1,female,,La mariée était en blanc,,1997,1997,1990s,Harlequin,Suspense,policier,populaire,2-280-16692-5,tei,,,,,,,,,,,,
Harper_Hors,yes,,"Harper, Madeline",1,female,,Les hors-la-loi,,1997,1997,1990s,Harlequin,Suspense,policier,populaire,2-280-16691-7,tei,,,,,,,,,,,,
Khadra_Morituri,no,rv0689,"Khadra, Yasmina",1,male,DZA,Morituri,1997,,1997,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,"Kapitel(überschriften) 2-5, 9 fehlen",,,,,,,,,,
LeBussy_Equilibre,no,,"Le Bussy, Alain",1,male,BEL,Equilibre,,1997,1997,1990s,Fleuve Noir,SF space,scifi,populaire,2-265-06244-8,tei,,,,,,,,,,,,
LeeA_Seduction,yes,,"Lee, Adrianne",1,female,,Séduction fatale,,1997,1997,1990s,Harlequin,Suspense,policier,populaire,2-280-16693-3,tei,,,,,,,,,,,,
Manchette_Iris,no,rv1069,"Manchette, Jean-Patrick",1,male,FRA,Iris. Kulturkampf,1997,,1997,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Modiano_Dora,no,rv0230,"Modiano, Patrick",1,male,FRA,Dora Bruder,1997,,1997,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Neely_Blanche,yes,,"Neely, Barbara",1,female,,Blanche et les seigneurs,,1997,1997,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2769-3,tei,,,,,,,,"Vuarnesson, Florence",Blanche among the talented tenth,,,
Nothomb_Attentat,no,rv0791,"Nothomb, Amélie",1,female,BEL,Attentat,1997,,1997,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pender_Mortelle,yes,,"Pender, Laura",1,female,,Mortelle ressemblance,,1997,1997,1990s,Harlequin,Suspense,policier,populaire,2-280-16690-0,tei,,,,,,,,"Duchet-Filhol, Bénédicte",Garden of deceit,,,
Rambaud_Bataille,no,,"Rambaud, Patrick",1,male,,La bataille,,1997,1997,1990s,Grasset,,blanche,blanche,2-246-52721-X,tei,,,,,,,,,,,,
Ranne_Chute,,,"Ranne, G. Elton",1,male,,Chute libre,,1997,1997,1990s,Fleuve Noir,SF polar,scifi,populaire,2-265-06319-3,tei,,,,,,,,,,,,
Renford_Plus,no,,"Renford, Philippe ",1,male,FRA,Plus proche que vous ne pensez,,1997,1997,1990s,Fleuve Noir,SF métal,scifi,populaire,2-265-06222-7,tei,,,,,,,,,,,,
Toussaint_Television,no,rv0519,"Toussaint, Jean-Philippe",1,male,BEL,Television,1997,,1997,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Vargas_Sans,no,rv1187,"Vargas, Fred",1,female,FRA,Sans Feu ni lieu,1997,,1997,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Vila_Iceflyer,no,," Vilà, Christian",1,male,FRA,Iceflyer,,1997,1997,1990s,Fleuve Noir,SF métal,scifi,populaire,2-265-06167-0,tei,,,,,,,,,,,,
Busino_Dette,no,,"Busino, Jean-Jacques",1,male,CHE,La dette du diable,,1998,1998,1990s,Rivages,Rivages/Noir,policier,populaire,2-7436-0410-7,tei,,,,,,,,,,,,
Cameron_Poignee,yes,,"Cameron, Stella",1,female,GBR,Pour une poignée de diamants,,1998,1998,1990s,Harlequin,Suspense,policier,populaire,2-280-16722-0,tei,,,,,,,,,All that sparkles,,,
Cheng_Dit,no,,"Cheng, François",1,male,FRA,Le dit de Tian-yi,,1998,1998,1990s,,(unknown),blanche,blanche,978-2-253-15101-2,tei,,Teile und Kapitel,,,,,,,,,,
Clarinard_Cite,no,,"Clarinard, Raymond ",1,male,FRA,La cité sans mémoire,1998,1998,1998,1990s,Fleuve noir,SF space,scifi,populaire,2-265-06439-4,tei,,,,,,,,,,,,
Cody_Tete,yes,,"Cody, Liza",1,female,GBR,Sans la tête,,1998,1998,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2861-4,tei,,,,,,,,"Retaillaud, Julien",Musclebound,,,
Constant_Confidence,no,,"Constant, Paule",1,female,FRA,Confidence pour confidence,,1998,1998,1990s,Gallimard,Collection Blanche,blanche,blanche,2-07-075231-3,tei,,keine Kapitelüberschriften,,,,,,,,,,
Cosse_Femme,no,,"Cossé, Laurence",1,female,FRA,La femme du premier ministre,,1998,1998,1990s,Gallimard,Folio,blanche,blanche,2-07-075359-X,tei,,,,,,,,,,,,
Genefort_Croises,no,,"Genefort, Laurent ",1,male,FRA,Les croisés du vide,,1998,1998,1990s,Fleuve noir,SF space,scifi,populaire,2-265-06466-1,tei,,,,,,,,,,,,
Genefort_Gueule,no,,"Genefort, Laurent ",1,male,FRA,Dans la gueule du dragon,,1998,1998,1990s,Fleuve noir,SF space,scifi,populaire,2-265-06553-6,tei,,,,,,,,,,,,
Gibson_Iboru,yes,,"Gibson, William",1,male,USA,Idoru,1998,1999,1998,1990s,J'ai lu,Science-fiction,scifi,populaire,2-290-05346-5,tei,,,,,,,,,,,,
Giroud_Deux,no,,"Giroud, Françoise",1,female,,Deux et deux font trois,,1998,1998,1990s,Grasset,,blanche,blanche,2-246-56141-8,tei,,Kapitel nicht erkannt,,,,,,,,,,
Hambly_Murs,yes,,"Hambly, Barbara",1,female,USA,Les murs des Ténèbres,1998,1998,1998,1990s,Le Masque,Abysses,scifi,populaire,9782702496251,tei,,,,,,,,,,,,
Homeric_Loup,no,,Homeric (Frédéric Dion),1,male,FRA,Le loup mongol,,1998,1998,1990s,Grasset,,blanche,blanche,2-246-49351-X,tei,,,,,,,,,,,,
Hubert_Mort,no,,"Hubert, Jean-Pierre",1,male,FRA,Je suis la Mort,,1998,1998,1990s,Fleuve noir,SF métal,scifi,populaire,2-265-06510-2,tei,,,,,,,,,,,,
Izzo_Solea,no,rv1272,"Izzo, Jean-Claude",1,male,FRA,Soléa,1998,,1998,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Kapitel nicht erkannt,no,,"Magnan, Pierre",1,male,,L'aube insolite,,1998,1998,1990s,Gallimard,Folio,blanche,blanche,978-2-07-041178-8,tei,,,,,,,,,,,,
Khadra_Automne,no,rv0691,"Khadra, Yasmina",1,male,DZA,Automne Chimeres,1998,,1998,1990s,(unknown),(unknown),policier,populaire,(unknown),rv,,Teile und Kapitel; einige <div> ohne <head> --> sind dies wirklich Kapitel?,,,,,,,,,,
Khadra_Double,no,rv0690,"Khadra, Yasmina",1,male,DZA,Double Blanc,1998,,1998,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,"Teile und Kapitel, jedoch fehlen die Kapitelbegrenzungen bis auf eines (1. in I)",,,,,,,,,,
Knight_Carnaval,yes,,"Knight, Alicia",1,female,,La carnaval de l'angoisse,,1998,1998,1990s,Harlequin,Suspense,policier,populaire,2-280-16723-9,tei,,,,,,,,,,,,
LeBussy_Nexus,no,,"Le Bussy, Alain",1,male,BEL,Nexus de feu,,1998,1998,1990s,Fleuve Noir,Sf metal,scifi,populaire,2-265-06467-X,tei,,,,,,,,,,,,
McDermid_Mauvais,yes,,"McDermid, Val",1,female,,Mauvais signes,,1998,1998,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2879-7,tei,,,,,,,,"Loubet, Pascal",Starstruck,,,
Pagel_Cineterre,no,,"Pagel, Michel",1,male,FRA,Cinéterre,,1998,1998,1990s,Fleuve Noir,Sf metal,scifi,populaire,2-265-06518-8,tei,,Name des Autors nicht erkannt,,,,,,,,,,
Pouy_Sec,no,rv1078,"Pouy, Jean-Bernard",1,male,FRA,"À Sec ! (Spinoza encule Hegel, le retour)",1998,,1998,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Rabisch_Jonas,yes,,"Rabisch, Birgit",1,female,DEU,Jonas 7: clone,1998,1998,1998,1990s,Hachette,Science-fiction,scifi,populaire,2-01-209961-0,tei,,,,,,,,"Auger-Gougeat, Marie-Claude",Duplik Jonas 7,1996,,
Traverso_Voyoutes,no,,"Traverso, Frédérique",1,female,FRA,Les Voyoutes,,1998,1998,1990s,Grasset,,blanche,blanche,2-246-57201-0,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Trouillot_Rue,no,,"Trouillot, Lyonel",1,male,,Rue des Pas-Perdus,,1998,1998,1990s,Actes Sud,Babel,blanche,blanche,978-2-7427-3541-9,tei,,keine Kapitelüberschriften,,,,,,,,1996,,
Venisse_Troisieme,no,,"Venisse, Alain",1,male,FRA,Troisième galaxie au fond du placard,,1998,1998,1990s,Hachette,Vertige science-fiction,scifi,populaire,2-01-209594-1,tei,,,,,,,,,,,,
Viel_Black,no,rv0209,"Viel, Tanguy",1,male,FRA,Le Black Note,1998,,1998,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Vila_X,no,," Vilà, Christian",1,male,FRA,X,,1998,1998,1990s,Fleuve Noir,SF mystère,scifi,populaire,2-265-05906-4,tei,,,,,,,,,,,,
Westlake_Couperet,yes,,"Westlake, Donald",1,male,,Le couperet,1998,2000,1998,1990s,Rivages,Rivages/Noir,policier,populaire,978-2-7436-0711-1,tei,,,,,,,,"de Pracontal, Marc",The Ax,1997,,
Wiazemsky_Poignée,no,,"Wiazemsky, Anne",1,female,FRA,Une poignée de gens,,1998,1998,1990s,Gallimard,Collection Blanche,blanche,blanche,2-07-074676-3,tei,,keine Kapitelüberschriften,,,,,,,,,,
Wintrebert_Olympiades,no,,"Wintrebert, Joëlle",1,female,FRA,Les Olympiades truquées,1998,2000,1998,1990s,J'ai lu,Science-fiction,scifi,populaire,2-290-30547-2,tei,,,,,,,,,,,,
Zufferey_Etoile,no,,"Zufferey, Daniel",1,male,CHE,L'étoile d'or,,1998,1998,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2855-X,tei,,,,,,,,,,,,
Allingham_Maison,yes,,"Allingham, Margery",1,female,GBR,La maison des morts étranges,,1999,1999,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2940-8,tei,,,,,,,,"Samuel, P.",Police at the funeral,,,
BatailleG_Bleu,no,,"Bataille, Georges",1,male,FRA,Le bleu du ciel,,1999,1999,1990s,Gallimard,Collection l'imaginaire,blanche,blanche,2-07-072328-3,tei,no,Kapitel innerhalb der Teile nicht erkannt,,,,,,,,,,
Benacquista_Saga,no,,"Benacquista, Tonino",1,male,FRA,Saga,,1999,1999,1990s,Gallimard,Folio,blanche,blanche,2-07-040845-0,tei,,Kapitel nicht erkannt,,,,,,,,,,
Bouchard_Astronef,no,,"Bouchard, Nicolas ",1,male,FRA,Astronef aux enchères,,1999,1999,1990s,Fleuve noir,SF space,scifi,populaire,2-265-06752-0,tei,,,,,,,,,,,,
Bouhier_Portrait,no,,"Bouhier, Florence",1,female,FRA,Portrait de l'artiste en assassin,,1999,1999,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2934-3,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Dard_Pipe,no,rv1109,"Dard, Frédéric",1,male,FRA,Ceci est bien un Pipe,1999,,1999,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Dard_Trempe,no,rv1196,"Dard, Frédéric",1,male,FRA,Trempe ton Pain dans la soupe,1999,,1999,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Echenoz_Je,no,rv0121,"Echenoz, Jean",1,male,FRA,Je m'en vais,1999,,1999,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
